Bewerken,Type,Lidkaartnummer,Organisatie/vereniging,Naam,Familienaam,Straat,Huisnummer,Bus,Pc,Gemeente,Geboortedatum,Vervalt,Status,Afdrukken,Prijs,ogm,E-mailadres,Nid,Betaald op,userGroups,status
bewerken,Groep,208367,Centre des Jeunes et Culture,,,Avenue de Forest,19,,5580,Rochefort,,01/05/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/36711+++,cjcrochefort@gmail.com,29383,01/05/2022,membersGroup,inactive
bewerken,Groep,211040,Institut Saint Joseph,,,avenue de l enseignement,10,,7330,SAINT-GHISLAIN,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/04065+++,delphine.boucart@gmail.com,32071,01/06/2023,membersGroup,inactive
bewerken,Groep,209155,Conseil des jeunes de Soumagne,,,avenue de la coopération,38,,4630,SOUMAGNE,,01/12/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/15523+++,patrick.crahay@soumagne.be,30181,01/12/2022,membersGroup,inactive
bewerken,Groep,99231,ARO PAUL DELVAUX,,,AVENUE DES VILLAS,15,,1340,OTTIGNIES,1/01/2017,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0099/23197+++,SECRETARIAT@AROLLN.BE,19800,01/05/2023,membersGroup,inactive
bewerken,Groep,101196,ECOLE J. DISTEXHE,,,AVENUE DU CENTENAIRE,27,,4102,OUGRÉE,1/01/2018,01/03/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/19625+++,EC002119@ADM.CFWB.BE,19723,01/03/2020,membersGroup,inactive
bewerken,Groep,100496,HUY-SUD,,,AVENUE DU HOYOUX,7,,4500,HUY,1/09/2017,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0100/49604+++,HUYSUD@HUY.BE,19882,01/05/2023,membersGroup,inactive
bewerken,Groep,6642,NATUUR EN WETENSCHAP VZW,,,BAALSEBAAN,287,,3128,BAAL,1/01/1900,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0006/64246+++,BJORN@NATUURENWETENSCHAP.BE,18517,01/03/2023,membersGroup,inactive
bewerken,Groep,211817,VBS Heilig Hart van Maria,,,Ballaarweg,1,,2590,BERLAAR,,01/10/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/81766+++,directie@vrijebasisschoolberlaar.be,32850,01/10/2023,membersGroup,inactive
bewerken,Groep,213129,Waterski en wakeboard Vlaanderen vzw,,,Beatrijslaan,25,bus 2,2050,Antwerpen,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/12920+++,karin@waterski.be,34168,01/04/2024,membersGroup,inactive
bewerken,Groep,208578,KSA Aarschot,,,bekaflaan,65,,3200,AARSCHOT,,01/06/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/57828+++,juul.schellens@gmail.com,29595,01/06/2022,membersGroup,inactive
bewerken,Groep,206761,Taiji vzw,,,Belgielei,24,bus 804,2000,ANTWERPEN,,01/07/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/76154+++,gerda_mouton@yahoo.fr,27773,01/07/2021,membersGroup,inactive
bewerken,Groep,89249,DE REGENBOOG,,,BELHUTTEBAAN,24 A,,8680,KOEKELARE,24/02/2014,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/24909+++,KOEN@REGENBOOGKOEKELARE.BE,19253,01/05/2023,membersGroup,inactive
bewerken,Groep,93838,ATHENEUM BELLEVUE,,,BELLEVUESTRAAT,28,,8870,IZEGEM,1/01/2015,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/83839+++,melissa.baumann@telenet.be,19451,01/06/2023,membersGroup,inactive
bewerken,Groep,207408,Lycée Emile Jacqmain,,,Belliardstraat,135A,,1040,ETTERBEEK,,01/12/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0207/40822+++,lpoppe@telenet.be,28422,01/12/2021,membersGroup,inactive
bewerken,Groep,200055,GVB Het Wezeltje,,,Berenhofstraat,32-54,,3620,Lanaken,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0200/05541+++,secretariaat@hetwezeltje.be,20712,01/06/2024,membersGroup,inactive
bewerken,Groep,101155,TZT VZW,,,BERG OP ZOOMSTRAAT,22,,8820,TORHOUT,19/02/2018,01/03/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/15581+++,CARL.DESMET2@TELENET.BE,19925,01/03/2020,membersGroup,inactive
bewerken,Groep,89021,GLS DE NOTELAAR,,,BERGENSTRAAT,2,,2110,WIJNEGEM,3/02/2014,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/02172+++,DIRECTIE@GEMEENTESCHOOL-WIJNEGEM.BE,19247,01/04/2024,membersGroup,inactive
bewerken,Groep,211070,GO!ATHENEUM OUDENAARDE-SEC BSO,,,BERGSTRAAT,36,,9700,OUDENAARDE,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/07095+++,CM@GO-AO.BE,32101,01/06/2023,membersGroup,inactive
bewerken,Groep,67507,WAZA RYU LILLE VZW,,,BERKENLAAN,13,,2275,Poederlee,13/04/2011,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0067/50792+++,KOEN_HENDRIKCKX16@HOTMAIL.COM,19036,01/05/2024,membersGroup,inactive
bewerken,Groep,206545,KERKFABRIEK SINT SERVATIUS,,,BESSEMERSTRAAT,439,,3620,LANAKEN,,01/07/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/54532+++,fabienne.aussems70@gmail.com,27552,01/07/2021,membersGroup,inactive
bewerken,Groep,211020,De Horizon,,,Betogingstraat,9,,2140,Borgerhout,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/02045+++,dehorizon@so.antwerpen.be,32051,01/06/2023,membersGroup,inactive
bewerken,Groep,94064,VBS O.L.VR. VAN VLAANDEREN,,,BEVERLAAI,75,,8500,KORTRIJK,8/06/2015,01/01/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0094/06471+++,OLV.VLAANDEREN@KBKSCHOLEN.BE,19483,01/01/2024,membersGroup,inactive
bewerken,Groep,100936,RUDYCO CYCLING TEAM VZW,,,Biezestraat,38,,9220,HAMME (O.-VL.),18/12/2017,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,30,+++000/0100/93656+++,veroniquesmet@hotmail.com,19911,01/04/2024,membersGroup,inactive
bewerken,Groep,208496,les ballets C de la B vzw,,,Bijlokekaai,1,,9000,GENT,8/06/1978,01/06/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/49643+++,valerie@lesballetscdela.be,29512,01/06/2022,membersGroup,inactive
bewerken,Groep,211320,Hubo Handbal VZW,,,Bilzersteenweg,469,,3700,Tongeren,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/32054+++,lieve.brone.handbal@outlook.com,32353,01/06/2024,membersGroup,inactive
bewerken,Groep,204634,kajakclub De Waterratjes,,,Blauwvoetlaan,59,,8450,Bredene,,01/02/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/63461+++,patrick.dieussaert@telenet.be,25631,01/02/2020,membersGroup,inactive
bewerken,Groep,211043,De Boomgaard,,,Blekerijstraat,5,,8850,ARDOOIE,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/04368+++,deboomgaard@arkorum.be,32074,01/06/2023,membersGroup,inactive
bewerken,Groep,210425,ANBN VZW,,,Blijde Inkomststraat,113,bus 0004,3000,Leuven,,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/42532+++,bernadette@anbn.be,31455,01/03/2023,membersGroup,inactive
bewerken,Groep,213408,De Boomgaard,,,bommelstraat,24,,9000,GENT,,01/06/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/40808+++,tarara@me.com,34455,01/06/2024,membersGroup,inactive
bewerken,Groep,96272,BS DE MEREL,,,BOOMSESTEENWEG,387,,2610,WILRIJK (ANTWERPEN),1/01/2016,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0096/27248+++,BASIS.BOOMSESTEENWEG@SO.ANTWERPEN.BE,19583,01/05/2024,membersGroup,inactive
bewerken,Groep,97184,DANSSTUDIO PATCO,,,BOSLAAN,2,,3600,GENK,26/05/2016,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0097/18487+++,UTEN.PATRICK@TELENET.BE,19673,01/06/2023,membersGroup,inactive
bewerken,Groep,43946,LEVENSVREUGDE VERBLIJVEN VZW,,,BOTERMELKSTRAAT,201,,9300,AALST,7/07/2008,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0043/94605+++,LW@LEVENSVREUGDE.BE,18875,01/03/2023,membersGroup,inactive
bewerken,Groep,206902,WWF,,,Boul. Em. Jacqmain,90,,1000,BRUSSEL,,01/09/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/90201+++,anse.mercken@wwf.be,27914,01/09/2022,membersGroup,inactive
bewerken,Groep,211274,AFS Programmes Intercul. asbl,,,Boulevard du Triomphe,173/2,,1160,OUDERGEM,,01/08/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/27408+++,axelle.neve@afs.org,32307,01/08/2023,membersGroup,inactive
bewerken,Groep,212745,Mobile School vzw,,,Brabançonnestraat,25,,3000,LEUVEN,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/74524+++,info@mobileschool.org,33784,01/03/2024,membersGroup,inactive
bewerken,Groep,206181,Transactief vzw,,,Breendonk-Dorp,143,bus 3,2870,Breendonk,,01/07/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/18156+++,sara@transactief.be,27188,01/07/2022,membersGroup,inactive
bewerken,Groep,212655,Landelijke Gilde Londerzeel,,,Breendonkstraat,105,,1840,LONDERZEEL,,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/65531+++,marcelengreta@hotmail.com,33694,01/02/2024,membersGroup,inactive
bewerken,Groep,208969,KAJ VZW,,,Britsierlaan,5,,1030,SCHAARBEEK,,01/09/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/96931+++,info@kaj.be,29995,01/09/2022,membersGroup,inactive
bewerken,Groep,40921,DE VAKANTIEFIETSER VZW,,,BROEKSTRAAT,66,,2480,DESSEL,16/03/2008,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0040/92184+++,ANDRE.RAMAULT@GMAIL.COM,18851,01/03/2024,membersGroup,inactive
bewerken,Groep,96037,DE KAMPANJE VZW,,,BROUWERIJSTRAAT,10,,1840,STEENHUFFEL,7/01/2016,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0096/03707+++,INFO@DEKAMPANJE.BE,19562,01/03/2024,membersGroup,inactive
bewerken,Groep,205958,gvbs mikado,,,brouwerijstraat,2,bus a,8720,,,01/10/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0205/95827+++,els.desmet@sbrt.be,26965,01/10/2021,membersGroup,inactive
bewerken,Groep,213044,vzw VSOP Sint-Bertinus,,,Bruggestraat,14,,8970,POPERINGE,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/04432+++,evelyne.peperstraete@bcpop.be,34083,01/04/2024,membersGroup,inactive
bewerken,Groep,96125,TUMULT VZW,,,BRUSSELSEPOORTSTRAAT,8,,2800,MECHELEN,25/01/2016,01/10/2021,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0096/12595+++,kampen@tumult.be,19571,01/10/2020,membersGroup,inactive
bewerken,Groep,209836,KdG,,,Brusselstraat,45,,2000,Antwerpen,,01/01/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/83625+++,lizi.nieuwinckel@kdg.be,30865,01/01/2023,membersGroup,inactive
bewerken,Groep,201695,Kon. St-Stanislasspeelschaar,,,Burg. Bertenplein,32,,8970,POPERINGE,,01/12/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0201/69532+++,rik.verghote@telenet.be,22654,01/12/2023,membersGroup,inactive
bewerken,Groep,206567,Rando-Plaisir ASBL,,,Campagne de la Xhavée,18,,4671,Saive,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0206/56754+++,dethier.andre@gmail.com,27574,01/04/2024,membersGroup,inactive
bewerken,Groep,212562,Arteveldehogeschool,,,Campus Kantienberg - Voetweg,66,,9000,GENT,,01/02/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/56235+++,filip.dejonckheere@arteveldehs.be,33601,01/02/2024,membersGroup,inactive
bewerken,Groep,212456,FEMME EXCEP. de l'église ’ARMÉE DE RÉSERVE’,,,capricorne,12,,1200,SINT-LAMBRECHTS-WOLUWE,,01/12/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0212/45626+++,samino100@hotmail.be,33495,01/12/2023,membersGroup,inactive
bewerken,Groep,99459,ANVASPORT VZW,,,CARITASSTRAAT,2,bus A,9090,MELLE,11/05/2017,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0099/45934+++,GREET@ANVASPORT.BE,19837,01/06/2023,membersGroup,inactive
bewerken,Groep,213280,Vlaamse Olympiades voor Natuurwetenschappen,,,Celestijnenlaan,200,bus F / bus 2404,3001,Heverlee,,01/05/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0213/28074+++,info@vonw.be,34321,01/05/2024,membersGroup,inactive
bewerken,Groep,210529,Athénée Royal de Jodoigne,,,Ch.de Hannut,61,,1370,JODOIGNE,,01/03/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/52939+++,stephanie.niemegeerts@gmail.com,31559,01/03/2023,membersGroup,inactive
bewerken,Groep,211826,Ecole Communale,,,Chaussee de Nivelles,29,,5032,Mazy,,01/11/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/82675+++,direction.gemblouxiv@gmail.com,32859,01/11/2023,membersGroup,inactive
bewerken,Groep,209259,CS Eugène Flagey n°4,,,Chaussée d'Ixelles,132,,1050,,,01/11/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0209/25930+++,cathy.parmentier@ixelles.brussels,30285,01/11/2022,membersGroup,inactive
bewerken,Groep,211048,ARDH,,,Chemin d herbuchenne,1,,5500,DINANT,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/04873+++,direction@ardh.be,32079,01/06/2023,membersGroup,inactive
bewerken,Groep,93949,ECOLE DU MARDASSON,,,CHEMIN DES MAIES,29,,6600,BASTOGNE,1/01/2015,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0093/94953+++,MARDASSON.SECONDAIRE@SKYNET.BE,19471,01/06/2023,membersGroup,inactive
bewerken,Groep,54184,FEMMA NEREM,,,CLARISSENSTRAAT,8,bus 1,3700,TONGEREN,31/08/2009,01/09/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0054/18458+++,MJTILIN@SKYNET.BE,18934,01/09/2022,membersGroup,inactive
bewerken,Groep,210335,ATLAS COLLEGE SEC. ASO,,,COLLEGELAAN,7,,3600,GENK,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/33539+++,MYRIAM.YZERMANS@ATLASCOLLEGE.BE,31365,01/03/2024,membersGroup,inactive
bewerken,Groep,208896,Vlaggendansgroep Symbolica,,,Collegelaan,3,bus 2,3600,GENK,,01/08/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/89655+++,info@symbolica.be,29922,01/08/2022,membersGroup,inactive
bewerken,Groep,83937,XAVERIUSCOLLEGE,,,COLLEGELAAN,36,,2140,BORGERHOUT (ANTWERPEN),2/04/2013,01/05/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0083/93732+++,MATTIASDEWINTER@HOTMAIL.COM,19174,01/05/2023,membersGroup,inactive
bewerken,Groep,211814,PTI campus wetenschap en groen,,,Condedreef,10,,8500,KORTRIJK,,01/10/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/81463+++,leen.claus@pti.be,32847,01/10/2023,membersGroup,inactive
bewerken,Groep,89267,VRIJ LAND- EN TUINBOUWINST.,,,CONSCIENCEPLEIN,12,,8820,TORHOUT,25/02/2014,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/26727+++,ULTI@SINT-REMBERT.BE,19254,01/03/2022,membersGroup,inactive
bewerken,Groep,18487,S.I.B.B.O.,,,CORVERSSTRAAT,33,,3700,TONGEREN,1/01/1900,01/09/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0018/48757+++,SBSO.TONGEREN@G-O.BE,18808,01/09/2023,membersGroup,inactive
bewerken,Groep,208221,Tectura Gent-Centrum,,,Coupure Rechts,312,,9000,GENT,,01/04/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/22159+++,fico@gentcentrum.tectura.be,29236,01/04/2024,membersGroup,inactive
bewerken,Groep,91994,STEDELIJKE BASISSCHOOL,,,DAM,67,,9160,EKSAARDE,1/01/2014,01/10/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0091/99438+++,DIRECTIE.BASISSCHOOLEKSAARDE@LOKEREN.BE,19347,01/10/2022,membersGroup,inactive
bewerken,Groep,63842,KTA HORTECO VILVOORDE,,,DE BAVAYLEI,116,,1800,PEUTIE,27/09/2010,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0063/84216+++,joke.storms@loginhorteco.be,19004,01/03/2024,membersGroup,inactive
bewerken,Groep,40889,SPORTPROMOTIE VZW,,,DE HOOGT,20,,2360,OUD-TURNHOUT,11/03/2008,01/07/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0040/88952+++,INFO@SPORTPROMOTIE.NET,18847,01/07/2021,membersGroup,inactive
bewerken,Groep,204459,Harmonie La Stockemoise,,,De l'harmonie,36,,6700,ARLON,,01/02/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/45980+++,martineeverling@outlook.be,25455,01/02/2023,membersGroup,inactive
bewerken,Groep,204494,WANDELCLUB DAORTA,,,DE LIMBURG STIRUMSTRAAT,29,,8370,BLANKENBERGE,,01/12/2022,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0204/49418+++,rita.fockenier@skynet.be,25490,01/12/2021,membersGroup,inactive
bewerken,Groep,211028,Serafijn,,,De Merodestraat,26,,9600,RONSE,,01/06/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0211/02853+++,charlotte@serafijnronse.be,32059,01/06/2023,membersGroup,inactive
bewerken,Groep,101397,BS ATHENEUM,,,DE NAYERSTRAAT,11a,,9470,DENDERLEEUW,1/01/2018,01/10/2024,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0101/39732+++,SECRETARIAAT@BSGODENDERLEEUW.BE,19966,01/10/2023,membersGroup,inactive
bewerken,Groep,89610,BPSB-TC FIETS,,,DE ROMBOUTWEG,82,,2930,BRASSCHAAT,1/01/2014,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0089/61079+++,RIK.LIBOT@GMAIL.COM,19268,01/03/2024,membersGroup,inactive
bewerken,Groep,210491,Ecole Heureuse Andrimont,,,de Verviers,310,,4821,Andrimont,,01/03/2025,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0210/49101+++,laurentsacre82@gmail.com,31521,01/03/2024,membersGroup,inactive
bewerken,Groep,208116,Psychologische Kring vzw,,,Dekenstraat,2,bus 3701,3000,Leuven,,01/03/2023,Betaald,Lidkaart afprinten | Etiket afprinten,22,+++000/0208/11651+++,vicepraeses@psychokring.be,29131,01/03/2022,membersGroup,inactive
